GEO.id,GEO.id2,GEO.display-label,HC01_EST_VC02,HC01_MOE_VC02,HC02_EST_VC02,HC02_MOE_VC02,HC01_EST_VC04,HC01_MOE_VC04,HC02_EST_VC04,HC02_MOE_VC04,HC01_EST_VC05,HC01_MOE_VC05,HC02_EST_VC05,HC02_MOE_VC05,HC01_EST_VC06,HC01_MOE_VC06,HC02_EST_VC06,HC02_MOE_VC06,HC01_EST_VC07,HC01_MOE_VC07,HC02_EST_VC07,HC02_MOE_VC07,HC01_EST_VC08,HC01_MOE_VC08,HC02_EST_VC08,HC02_MOE_VC08,HC01_EST_VC09,HC01_MOE_VC09,HC02_EST_VC09,HC02_MOE_VC09,HC01_EST_VC10,HC01_MOE_VC10,HC02_EST_VC10,HC02_MOE_VC10,HC01_EST_VC12,HC01_MOE_VC12,HC02_EST_VC12,HC02_MOE_VC12,HC01_EST_VC13,HC01_MOE_VC13,HC02_EST_VC13,HC02_MOE_VC13,HC01_EST_VC16,HC01_MOE_VC16,HC02_EST_VC16,HC02_MOE_VC16,HC01_EST_VC17,HC01_MOE_VC17,HC02_EST_VC17,HC02_MOE_VC17,HC01_EST_VC18,HC01_MOE_VC18,HC02_EST_VC18,HC02_MOE_VC18,HC01_EST_VC19,HC01_MOE_VC19,HC02_EST_VC19,HC02_MOE_VC19,HC01_EST_VC23,HC01_MOE_VC23,HC02_EST_VC23,HC02_MOE_VC23,HC01_EST_VC24,HC01_MOE_VC24,HC02_EST_VC24,HC02_MOE_VC24,HC01_EST_VC25,HC01_MOE_VC25,HC02_EST_VC25,HC02_MOE_VC25,HC01_EST_VC26,HC01_MOE_VC26,HC02_EST_VC26,HC02_MOE_VC26,HC01_EST_VC27,HC01_MOE_VC27,HC02_EST_VC27,HC02_MOE_VC27,HC01_EST_VC28,HC01_MOE_VC28,HC02_EST_VC28,HC02_MOE_VC28,HC01_EST_VC32,HC01_MOE_VC32,HC02_EST_VC32,HC02_MOE_VC32,HC01_EST_VC33,HC01_MOE_VC33,HC02_EST_VC33,HC02_MOE_VC33,HC01_EST_VC34,HC01_MOE_VC34,HC02_EST_VC34,HC02_MOE_VC34,HC01_EST_VC35,HC01_MOE_VC35,HC02_EST_VC35,HC02_MOE_VC35,HC01_EST_VC36,HC01_MOE_VC36,HC02_EST_VC36,HC02_MOE_VC36,HC01_EST_VC37,HC01_MOE_VC37,HC02_EST_VC37,HC02_MOE_VC37,HC01_EST_VC38,HC01_MOE_VC38,HC02_EST_VC38,HC02_MOE_VC38,HC01_EST_VC41,HC01_MOE_VC41,HC02_EST_VC41,HC02_MOE_VC41,HC01_EST_VC42,HC01_MOE_VC42,HC02_EST_VC42,HC02_MOE_VC42,HC01_EST_VC43,HC01_MOE_VC43,HC02_EST_VC43,HC02_MOE_VC43
8600000US78671,78671,ZCTA5 78671,292,103,49500,17687,100.0,12.0,49500,17687,0.0,12.0,-,**,0.0,12.0,-,**,0.0,12.0,-,**,0.0,12.0,-,**,0.0,12.0,-,**,0.0,12.0,-,**,21.6,17.5,56250,5456,78.4,17.5,44926,22308,0.0,12.0,-,**,38.4,16.3,71389,77438,33.2,19.1,56098,6821,28.4,17.4,28229,36861,206,80,62875,38402,58.7,22.1,70972,74130,41.3,22.1,42118,1738,68.9,23.7,71389,17911,22.8,19.1,27361,30443,8.3,14.1,-,**,86,72,41042,66462,12.8,22.1,-,**,12.8,22.1,-,**,0.0,33.7,-,**,87.2,22.1,42188,55394,48.8,46.2,6944,49717,38.4,47.3,-,**,45.2,(X),(X),(X),45.1,(X),(X),(X),45.3,(X),(X),(X)
8600000US78672,78672,ZCTA5 78672,469,120,22083,15784,90.6,11.7,30150,18866,0.0,7.7,-,**,0.0,7.7,-,**,4.9,8.1,-,**,0.0,7.7,-,**,0.0,7.7,-,**,4.5,7.7,-,**,3.4,5.6,-,**,87.2,12.3,30950,16728,0.0,7.7,-,**,22.0,12.7,31950,41957,42.4,13.1,20179,21081,35.6,11.3,19750,14838,218,73,48846,14864,11.5,13.0,54338,74384,88.5,13.0,47644,28956,92.2,12.4,48029,25794,0.0,15.7,-,**,7.8,12.4,-,**,251,103,16926,3099,22.3,13.0,17667,6648,16.7,10.1,16944,944,5.6,8.3,-,**,77.7,13.0,15125,6024,61.0,19.2,17375,5928,16.7,16.4,9783,99645,20.9,(X),(X),(X),20.2,(X),(X),(X),21.5,(X),(X),(X)
8600000US78675,78675,ZCTA5 78675,107,59,37417,39017,72.0,26.5,35583,35037,0.0,28.8,-,**,0.0,28.8,-,**,0.0,28.8,-,**,0.0,28.8,-,**,28.0,26.5,57656,26151,0.0,28.8,-,**,28.0,26.5,57656,26151,72.0,26.5,35583,35037,0.0,28.8,-,**,20.6,33.2,59219,4922,16.8,19.6,52250,61164,62.6,34.8,24844,18670,83,59,37250,37418,7.2,13.8,-,**,92.8,13.8,36750,33140,100.0,34.5,37250,37418,0.0,34.5,-,**,0.0,34.5,-,**,24,26,80192,140849,45.8,54.2,-,**,45.8,54.2,-,**,0.0,65.0,-,**,54.2,54.2,-,**,54.2,54.2,-,**,0.0,65.0,-,**,24.3,(X),(X),(X),31.3,(X),(X),(X),0.0,(X),(X),(X)
8600000US78676,78676,ZCTA5 78676,5223,322,68185,8872,96.0,2.1,68532,8431,0.9,1.3,-,**,0.9,0.9,70500,101093,0.7,0.9,178594,622,0.0,0.7,-,**,0.7,0.8,16250,13625,0.8,1.0,48750,129306,2.8,1.5,30278,41000,93.9,2.4,68730,7964,1.0,0.9,21324,37064,17.5,3.2,67552,23010,51.1,5.2,76186,14546,30.3,4.4,53327,7957,3564,262,83172,10381,33.4,6.6,83412,15889,66.6,6.6,82778,12896,85.6,6.0,86555,3507,11.7,5.8,19574,28147,2.7,1.6,49375,81621,1659,319,40234,10576,67.9,9.3,35919,6835,55.6,9.0,34625,11602,12.3,7.5,37436,42449,32.1,9.3,54674,23482,27.4,8.8,59567,32774,4.6,3.3,44531,20832,31.3,(X),(X),(X),32.8,(X),(X),(X),28.1,(X),(X),(X)
8600000US78677,78677,ZCTA5 78677,40,30,90556,166326,67.5,40.9,14911,102001,0.0,50.4,-,**,0.0,50.4,-,**,0.0,50.4,-,**,0.0,50.4,-,**,0.0,50.4,-,**,32.5,40.9,-,**,32.5,40.9,-,**,67.5,40.9,14911,102001,0.0,50.4,-,**,32.5,40.9,-,**,45.0,49.2,14107,7392,22.5,37.6,-,**,40,30,90556,166326,0.0,50.4,-,**,100.0,50.4,90556,166326,100.0,50.4,90556,166326,0.0,50.4,-,**,0.0,50.4,-,**,0,95,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,0.0,(X),(X),(X),0.0,(X),(X),(X),-,(X),(X),(X)
8600000US78681,78681,ZCTA5 78681,17153,396,89900,3616,83.1,1.6,91735,3558,4.2,1.1,64500,14593,1.5,0.7,32451,112353,5.6,1.0,114635,14133,0.1,0.1,-,**,2.8,0.7,65714,11498,2.7,1.0,64755,9706,15.4,1.6,63949,7482,71.3,2.1,94918,4184,2.2,1.0,41528,34915,49.0,2.0,91010,4195,40.5,2.3,95455,5314,8.2,1.2,68631,12435,13676,405,99000,5256,62.1,2.3,101311,6784,37.9,2.3,96081,6337,85.5,2.5,107708,3388,10.9,2.2,49412,7284,3.6,1.3,47250,27944,3477,364,53763,5602,56.8,7.1,43457,12176,50.4,7.2,38292,8162,6.4,2.6,84423,49891,43.2,7.1,60299,9941,33.8,6.5,53636,11126,9.4,3.8,94960,49005,20.6,(X),(X),(X),19.8,(X),(X),(X),20.3,(X),(X),(X)
8600000US78701,78701,ZCTA5 78701,3208,305,63484,9480,87.6,5.7,65625,14773,1.5,1.4,23319,9082,0.0,1.2,-,**,6.3,4.1,69412,195516,0.0,1.2,-,**,3.1,3.7,16115,3321,1.5,1.4,35987,26476,10.1,4.7,17049,5596,81.1,5.9,73782,13973,14.3,4.9,16402,1517,53.2,5.9,80313,10937,22.1,4.3,85625,75870,10.4,3.2,44762,34487,601,182,127375,90466,6.5,7.4,"250,000+",***,93.5,7.4,125750,72891,93.7,9.4,158456,80514,0.0,6.0,-,**,6.3,9.4,108819,31541,2607,296,57276,11216,44.8,6.3,37380,15399,36.1,6.6,37852,26370,8.7,3.7,36579,22094,55.2,6.3,64734,16778,47.1,6.6,63471,9314,8.2,3.9,87950,34536,29.0,(X),(X),(X),25.1,(X),(X),(X),29.9,(X),(X),(X)
8600000US78702,78702,ZCTA5 78702,7889,269,35350,3534,62.0,3.4,41560,5130,20.0,2.3,17932,4276,1.1,0.7,28295,18011,1.2,0.9,42097,6377,0.0,0.5,-,**,14.7,2.7,28365,7297,1.0,0.6,29028,32133,44.7,2.9,31368,4794,33.6,2.9,53971,5239,6.8,2.2,12375,13208,43.6,3.0,46236,6974,30.3,2.4,36007,7537,19.3,2.2,17284,3184,4036,285,39069,3642,53.4,4.2,29656,5398,46.6,4.2,46377,3845,48.5,4.8,57885,6775,37.6,4.3,19089,3989,13.9,3.7,33602,5810,3853,311,26368,3509,52.3,4.7,23160,8287,38.8,4.4,16446,5286,13.5,3.8,57100,20443,47.7,4.7,29737,7644,33.7,5.0,22063,7929,14.0,4.0,66154,18261,37.8,(X),(X),(X),43.1,(X),(X),(X),29.4,(X),(X),(X)
8600000US78703,78703,ZCTA5 78703,8820,382,85379,12264,90.2,1.9,93476,9258,0.7,0.9,19531,33388,0.6,0.5,78846,50143,5.8,1.6,31523,14029,0.0,0.4,-,**,1.3,0.6,43750,51473,1.4,0.8,48750,74490,8.6,2.0,61771,9957,82.7,2.4,96052,8660,5.8,1.6,18774,6850,48.7,2.6,70021,7610,32.2,2.5,116029,24523,13.3,1.4,87173,16807,4569,253,129041,16803,45.6,3.6,143227,15442,54.4,3.6,115417,16567,84.3,3.1,144327,12475,10.0,2.4,49063,26045,5.6,2.5,143750,77861,4251,329,53291,8124,47.3,5.2,50789,6121,36.3,4.6,47235,7445,11.0,3.5,70417,19604,52.7,5.2,64034,14010,39.3,5.4,43170,12113,13.4,4.2,104667,11790,24.6,(X),(X),(X),26.5,(X),(X),(X),21.5,(X),(X),(X)
8600000US78704,78704,ZCTA5 78704,20749,514,47336,2175,86.0,1.7,49810,3321,3.5,0.9,26346,6478,0.7,0.4,24286,99984,1.5,0.7,87679,47989,0.0,0.1,-,**,6.1,1.2,38036,8542,2.2,0.7,31702,8539,23.4,2.0,35944,3500,69.1,2.4,57298,4427,10.0,1.3,22421,4483,54.9,1.8,50398,3788,27.2,1.5,58495,10361,7.9,0.5,43317,4485,7709,393,72326,10708,46.6,3.6,46485,13401,53.4,3.6,82231,5951,63.3,3.4,100120,6732,26.3,3.6,20139,3192,10.4,2.3,44619,23940,13040,575,41566,2782,45.8,3.2,36244,3144,34.6,2.8,32463,2835,11.3,1.9,52054,9192,54.2,3.2,46291,3706,40.1,3.4,41891,6675,14.0,2.4,58167,10069,18.8,(X),(X),(X),20.9,(X),(X),(X),16.7,(X),(X),(X)
8600000US78705,78705,ZCTA5 78705,9560,423,11910,1343,77.0,3.2,14173,2747,1.7,1.1,30375,40399,0.0,0.4,-,**,16.6,2.6,7780,3084,0.0,0.4,-,**,2.4,1.2,5104,11240,2.3,1.0,11164,3112,12.8,2.6,10248,3063,67.1,3.5,14544,2840,60.7,3.6,6726,898,27.8,3.5,37479,4359,9.5,1.7,55458,10792,1.9,0.7,83348,8184,1304,207,42875,11613,30.8,9.4,56731,43299,69.2,9.4,38603,7991,56.5,9.1,76772,5448,20.6,7.1,17614,13731,22.9,8.0,10703,8816,8256,433,10323,1335,45.3,4.0,8758,1649,21.5,3.1,6907,2062,23.8,3.3,10736,1918,54.7,4.0,13041,4170,31.8,4.1,17360,5236,22.9,3.0,9157,2816,35.7,(X),(X),(X),27.5,(X),(X),(X),36.5,(X),(X),(X)
8600000US78712,78712,ZCTA5 78712,0,95,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,0,95,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,0,95,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,(X),(X),(X),-,(X),(X),(X),-,(X),(X),(X)
8600000US78717,78717,ZCTA5 78717,8276,335,94112,5794,75.3,3.1,92653,9472,5.9,2.1,74135,16413,0.0,0.5,-,**,15.6,2.5,118787,12803,0.1,0.2,-,**,2.4,1.5,75787,10408,0.7,0.7,67632,31195,12.9,2.8,74612,9017,65.4,3.8,95162,9377,4.5,1.7,29840,31652,59.0,3.5,94653,7386,31.7,2.8,113466,21246,4.7,1.2,72222,34470,6208,360,105465,7970,63.1,4.4,110258,12400,36.9,4.4,99207,13923,85.9,4.1,118861,11721,11.1,3.4,51556,5664,2.9,1.9,77477,47922,2068,352,55925,7379,58.6,9.0,43260,9491,42.6,8.7,41406,4673,15.9,7.7,75043,47809,41.4,9.0,64919,5896,25.7,7.8,56213,9574,15.8,5.5,79512,11951,17.1,(X),(X),(X),17.3,(X),(X),(X),16.7,(X),(X),(X)
8600000US78719,78719,ZCTA5 78719,453,127,39794,30821,64.2,24.7,40655,43138,0.0,7.9,-,**,0.0,7.9,-,**,0.0,7.9,-,**,0.0,7.9,-,**,35.8,24.7,38409,50382,0.0,7.9,-,**,52.5,21.7,39800,34582,47.5,21.7,39792,55776,0.0,7.9,-,**,36.6,18.3,38974,4137,39.1,17.8,68431,21032,24.3,13.1,36848,94600,374,125,50000,44753,49.7,20.2,39199,21112,50.3,20.2,77000,55129,96.5,10.9,42083,55475,3.5,10.9,65875,127652,0.0,9.5,-,**,79,61,30795,16598,65.8,42.9,38182,15439,53.2,42.3,37614,20167,12.7,23.9,-,**,34.2,42.9,-,**,34.2,42.9,-,**,0.0,35.6,-,**,15.5,(X),(X),(X),18.7,(X),(X),(X),0.0,(X),(X),(X)
8600000US78721,78721,ZCTA5 78721,4069,191,30591,5470,38.5,4.1,37917,8332,38.7,3.9,25714,3834,1.7,1.3,41250,97712,1.1,1.0,57788,44871,0.0,0.9,-,**,18.8,4.6,24905,11441,1.1,1.1,38194,63534,42.6,4.9,29769,8675,16.2,4.2,41152,4750,7.4,2.8,11771,21072,44.8,4.8,34333,9839,25.1,4.2,36715,5810,22.7,3.9,21603,5084,2648,222,32725,4705,50.2,6.2,23283,1910,49.8,6.2,41824,5883,42.3,7.0,41435,6099,40.8,6.6,18585,4937,16.9,4.4,38359,12555,1421,205,20680,6377,50.7,9.4,20432,6680,39.6,9.5,14146,2287,11.1,6.0,87500,36508,49.3,9.4,21731,10424,39.2,9.0,16206,4932,10.1,6.2,47550,12097,38.1,(X),(X),(X),46.1,(X),(X),(X),21.0,(X),(X),(X)
8600000US78722,78722,ZCTA5 78722,2834,160,44798,9073,79.0,4.4,50767,9455,12.0,2.9,30278,8263,0.8,1.2,-,**,2.3,2.1,42361,285196,0.0,1.3,-,**,3.9,2.4,25714,36768,2.0,1.3,68313,25064,16.2,4.6,52576,23923,67.1,5.0,49489,12351,9.2,3.9,17328,6587,55.5,5.4,49773,13213,24.2,4.9,60815,15324,11.1,2.6,41458,14080,1011,176,73942,16695,46.3,9.0,54242,26113,53.7,9.0,84046,11508,67.4,8.9,85189,11083,19.7,6.7,40464,9653,13.0,7.8,14728,26169,1823,211,39099,4711,43.4,6.8,37784,7227,32.0,6.4,36950,6259,11.4,4.7,42000,26487,56.6,6.8,39728,8108,34.3,6.9,33333,8043,22.3,5.6,71463,6269,32.2,(X),(X),(X),24.4,(X),(X),(X),36.5,(X),(X),(X)
8600000US78723,78723,ZCTA5 78723,10954,336,41839,2954,59.4,2.9,49874,4447,29.9,2.9,29763,5240,0.9,0.6,14681,75358,1.2,0.6,51250,20522,0.0,0.3,-,**,7.0,1.7,34747,12204,1.5,0.8,55417,47406,33.2,2.6,34022,4989,34.1,2.7,59315,5974,7.8,1.7,17466,6491,47.2,2.7,43770,4713,31.0,2.4,47208,9851,14.0,1.5,37344,7031,6638,397,44184,2949,51.2,4.1,32212,8115,48.8,4.1,60082,5252,54.3,4.1,66791,6561,35.1,4.2,23757,2330,10.6,2.5,32565,11641,4316,395,34774,2869,48.5,4.8,25750,5499,38.0,4.4,23590,3566,10.6,3.3,50822,12305,51.5,4.8,42146,6103,35.2,4.6,36291,3935,16.3,4.5,55444,12612,40.3,(X),(X),(X),43.9,(X),(X),(X),33.0,(X),(X),(X)
8600000US78724,78724,ZCTA5 78724,5545,321,37736,2528,42.1,5.2,38221,3032,36.2,4.3,33566,3796,1.0,1.4,-,**,0.1,0.2,-,**,0.0,0.7,-,**,18.6,4.7,45717,6023,2.0,1.7,45921,35269,49.6,4.6,38929,4066,13.0,2.9,51404,5605,4.3,2.1,39489,14907,57.8,3.9,36726,2047,31.1,3.7,40479,4765,6.8,1.7,48500,29324,4269,292,38135,3374,62.4,6.2,33615,9920,37.6,6.2,46852,11665,49.0,5.3,52235,4386,40.9,6.0,23107,9367,10.1,4.3,38708,11313,1276,234,28833,8266,45.7,10.8,28403,10746,37.7,10.6,21592,11500,8.0,5.2,29861,9665,54.3,10.8,31016,14794,36.0,10.6,23906,10115,18.3,10.4,77778,75089,41.0,(X),(X),(X),43.6,(X),(X),(X),26.1,(X),(X),(X)
8600000US78725,78725,ZCTA5 78725,1956,192,53131,4218,41.9,7.6,61188,10567,33.3,8.1,53036,6311,0.0,1.9,-,**,0.8,1.1,-,**,0.0,1.9,-,**,20.9,7.9,50689,10994,3.1,3.7,4315,100326,42.5,9.9,47325,11820,20.3,6.4,68689,15741,4.5,4.0,50078,14026,47.3,8.3,51719,6193,41.0,8.3,54444,17429,7.2,3.5,56830,22062,1591,215,54814,6278,44.5,10.4,51284,9154,55.5,10.4,57460,19070,67.1,10.3,69665,15937,20.6,9.0,44542,15404,12.4,7.6,36083,4723,365,156,40089,15711,44.4,21.7,31917,11436,32.6,19.8,31021,2654,11.8,14.6,51680,25047,55.6,21.7,52891,18768,47.1,22.5,47250,25812,8.5,9.9,75461,42116,14.6,(X),(X),(X),13.3,(X),(X),(X),12.9,(X),(X),(X)
8600000US78726,78726,ZCTA5 78726,5583,330,66224,8369,79.3,5.1,65457,9317,6.4,3.6,35911,23466,1.2,1.6,93504,9766,9.2,2.1,141300,22374,0.0,0.7,-,**,2.8,2.6,26817,27718,1.1,1.2,153793,99032,13.3,4.7,55412,11324,69.0,5.1,65983,9433,10.7,4.0,33196,11945,54.6,5.8,64923,12423,31.0,4.5,104283,27460,3.7,1.3,66471,36215,3386,371,96635,14946,57.3,7.5,109392,18965,42.7,7.5,89066,11012,71.9,6.4,125625,11340,18.6,6.3,45180,6704,9.5,4.4,55969,24340,2197,359,45655,9779,50.8,9.8,41008,13774,39.0,10.2,35410,4539,11.8,5.9,90565,43546,49.2,9.8,46984,13521,31.2,9.2,46972,14075,18.1,8.1,47014,25497,15.2,(X),(X),(X),15.4,(X),(X),(X),12.1,(X),(X),(X)
8600000US78727,78727,ZCTA5 78727,12770,297,63952,1989,74.3,2.9,66009,2730,6.7,1.4,34522,10671,0.3,0.3,125761,131578,12.4,2.1,64375,15495,0.0,0.3,-,**,4.4,1.5,46549,18526,1.9,0.9,56117,11936,15.7,2.3,54318,7127,63.7,2.9,67453,3507,9.6,2.3,44471,19281,51.8,3.0,63839,2706,31.9,2.3,79093,10283,6.7,1.2,53889,17747,6152,409,87880,7027,44.6,3.9,77765,12673,55.4,3.9,95272,8960,79.9,3.6,94682,8379,15.4,3.7,51010,17320,4.8,1.8,57500,55014,6618,454,52015,4143,49.5,4.9,46293,3135,38.9,4.9,43750,3151,10.6,3.1,54821,5100,50.5,4.9,60863,5377,33.7,4.8,52123,10855,16.8,3.7,65727,4849,21.6,(X),(X),(X),23.4,(X),(X),(X),19.9,(X),(X),(X)
8600000US78728,78728,ZCTA5 78728,9523,377,46870,4089,65.6,3.8,52793,6809,15.4,2.8,40262,6111,1.2,0.9,14750,23221,9.1,2.1,60139,19974,0.3,0.5,-,**,4.4,1.4,38395,2117,4.0,2.1,49911,6841,22.2,3.3,39528,3623,49.2,4.3,55944,3436,13.5,3.2,25237,9376,56.0,3.3,54315,4292,22.7,2.6,53528,11244,7.9,1.1,35909,3570,4449,382,57656,6127,51.6,5.3,45019,7508,48.4,5.3,67973,9963,69.0,5.0,76387,7822,23.7,5.2,35281,2953,7.3,2.5,47664,15845,5074,431,40361,3728,52.2,5.7,32287,4763,41.6,5.7,32007,4939,10.5,3.6,37975,21864,47.8,5.7,47946,6414,30.4,5.4,43788,4817,17.4,4.9,52074,13448,23.0,(X),(X),(X),21.6,(X),(X),(X),24.1,(X),(X),(X)
8600000US78729,78729,ZCTA5 78729,12021,411,61165,3347,80.0,2.4,61032,5163,7.9,2.3,41971,12756,0.4,0.4,190822,136440,7.9,1.7,68529,19088,0.0,0.3,-,**,1.6,0.9,61875,31065,2.1,1.0,50357,66626,13.9,2.6,59406,7674,68.5,2.9,63269,6120,9.3,2.1,36097,11367,50.2,3.3,61584,4070,33.2,2.5,69787,4277,7.3,1.3,51992,14366,6608,481,75636,8682,51.5,4.2,72727,12138,48.5,4.2,76724,9515,70.4,5.2,88941,7270,21.6,4.4,41713,9556,8.0,3.6,42102,11080,5413,471,45660,2026,60.1,4.7,44869,3715,43.9,5.1,39549,7744,16.2,4.6,61402,14174,39.9,4.7,47149,4734,31.7,4.3,42435,6813,8.2,3.2,64861,16506,19.1,(X),(X),(X),23.4,(X),(X),(X),13.5,(X),(X),(X)
8600000US78730,78730,ZCTA5 78730,3194,297,121765,16173,85.9,4.6,116512,11158,1.8,1.6,136375,88066,0.0,1.2,-,**,10.1,4.3,197813,114924,0.7,0.8,-,**,0.0,1.2,-,**,1.5,1.4,155795,243506,3.8,1.9,60769,104514,82.1,5.1,117036,12751,8.3,6.5,59401,34859,38.0,6.4,124839,33016,42.3,6.8,148092,42018,11.4,3.4,108846,54060,2081,263,175402,24256,55.7,7.1,196250,32548,44.3,7.1,157045,37761,92.5,5.0,179539,25662,6.7,4.7,65250,144142,0.8,1.3,-,**,1113,303,60372,14459,45.0,14.9,45949,14446,38.5,14.2,39881,15999,6.6,5.6,57898,4631,55.0,14.9,73707,16862,38.8,13.3,64853,57259,16.2,14.4,73728,4274,15.9,(X),(X),(X),18.3,(X),(X),(X),11.6,(X),(X),(X)
8600000US78731,78731,ZCTA5 78731,12117,333,80192,4046,86.0,2.2,87727,4835,1.7,1.1,59474,71348,0.2,0.4,-,**,9.3,1.6,19951,10482,0.2,0.3,-,**,1.4,0.7,46300,41889,1.1,0.8,77909,65525,7.9,1.8,60592,11483,80.3,2.5,88777,6120,10.2,2.0,13750,8681,34.5,2.6,77466,14363,33.6,1.8,114970,20717,21.7,1.6,70069,17747,6123,342,131285,7198,41.5,3.2,139038,18603,58.5,3.2,125021,11046,89.4,2.6,139583,10053,7.4,2.1,42500,17750,3.2,1.4,63828,29126,5994,364,44060,5001,54.8,4.5,38401,3551,46.9,4.7,38062,3330,7.9,2.4,44931,31531,45.2,4.5,52040,9039,34.4,4.1,51250,7885,10.8,3.0,75669,49536,20.5,(X),(X),(X),16.4,(X),(X),(X),24.4,(X),(X),(X)
8600000US78732,78732,ZCTA5 78732,4326,245,125171,9288,85.6,3.5,118833,12690,1.4,1.1,146422,66728,0.5,0.5,126250,272128,9.6,2.7,157125,53376,0.0,0.9,-,**,2.2,2.0,175407,54850,0.7,0.7,116429,187384,7.0,2.5,109250,29855,81.0,3.5,124253,11190,3.7,2.7,72846,17565,54.2,5.2,136709,15714,35.3,4.5,124471,13292,6.7,2.2,92689,18375,3453,240,136368,11595,71.4,3.6,146078,24381,28.6,3.6,127540,16773,91.5,3.3,142656,15743,6.0,3.1,87827,3684,2.5,1.8,175486,236479,873,262,61580,16877,42.4,15.2,73056,29539,24.1,10.4,44868,14630,18.3,12.2,91011,29130,57.6,15.2,60609,24809,41.7,14.9,50441,33333,15.9,10.0,61506,48148,18.4,(X),(X),(X),19.6,(X),(X),(X),13.6,(X),(X),(X)
8600000US78733,78733,ZCTA5 78733,3091,131,119516,6611,90.3,2.5,118396,5424,0.3,0.5,-,**,0.0,1.2,-,**,6.2,2.0,177604,14164,0.0,1.2,-,**,1.5,1.3,4509,205699,1.7,1.5,136471,105666,9.6,2.5,95149,102539,82.2,3.4,119979,8496,0.0,1.2,-,**,36.0,5.0,128022,20307,55.5,5.8,116964,17947,8.5,3.3,68942,54164,2467,178,136734,23242,65.2,6.3,156477,27867,34.8,6.3,124740,14269,89.1,5.0,148652,22366,10.7,4.9,59329,13737,0.3,0.5,-,**,624,149,35690,11449,80.6,11.5,33801,9384,62.7,15.5,32855,12197,17.9,12.4,81019,51420,19.4,11.5,63355,35518,13.1,8.8,42308,32842,6.3,6.9,89716,29311,20.9,(X),(X),(X),21.0,(X),(X),(X),20.8,(X),(X),(X)
8600000US78734,78734,ZCTA5 78734,6753,281,85233,8493,91.7,2.3,87615,7474,0.0,0.6,-,**,0.8,1.1,"2,500-",***,1.8,1.0,127813,39920,0.0,0.6,-,**,5.4,2.1,39952,6439,0.4,0.5,134091,206747,9.5,2.6,55417,58472,87.7,2.7,86081,8493,2.1,1.6,41667,9835,28.7,3.5,83750,20518,49.5,3.5,96250,12637,19.7,2.3,66296,4298,4663,241,99688,7430,44.1,3.6,100118,8689,55.9,3.6,97158,15974,84.4,3.0,110510,9598,10.5,2.8,45804,25642,5.1,2.0,45385,20794,2090,297,45438,11366,53.2,6.6,46111,14174,45.1,6.3,38400,11869,8.1,4.1,95000,21851,46.8,6.6,42462,22035,36.7,6.1,35833,12861,10.0,4.5,86750,65273,21.7,(X),(X),(X),19.3,(X),(X),(X),23.5,(X),(X),(X)
8600000US78735,78735,ZCTA5 78735,7152,248,74857,8591,87.0,2.5,71580,12113,0.7,0.9,78264,84223,0.0,0.5,-,**,6.2,1.6,104245,11701,0.0,0.5,-,**,4.7,1.9,44013,16014,1.4,0.9,58667,93384,12.6,3.0,47909,10128,79.7,3.4,74964,8357,5.3,1.8,31893,6174,41.6,4.2,81447,7465,34.9,3.2,104840,16439,18.3,2.3,48452,12418,3777,270,115576,10959,48.4,4.8,103850,26489,51.6,4.8,127800,21095,85.4,4.5,131711,17195,10.0,3.6,43224,20705,4.6,3.0,82806,28541,3375,325,48173,4296,62.5,6.1,42789,4502,51.4,6.9,39241,7508,11.1,4.8,64167,35561,37.5,6.1,55708,7418,29.0,5.4,51641,3552,8.5,4.4,95324,25076,18.4,(X),(X),(X),20.9,(X),(X),(X),15.2,(X),(X),(X)
8600000US78736,78736,ZCTA5 78736,2716,179,85826,5617,92.0,2.7,85921,6121,0.0,1.4,-,**,0.0,1.4,-,**,3.6,2.1,128490,26048,0.0,1.4,-,**,2.0,1.8,"2,500-",***,2.4,1.9,85882,38914,12.4,4.1,86507,25765,82.4,3.9,84798,7521,0.0,1.4,-,**,33.7,4.1,89886,8755,49.2,4.8,87283,7108,17.2,4.4,53333,15465,1866,171,88182,6179,34.1,6.1,94393,11206,65.9,6.1,85445,8386,88.8,5.1,92114,6128,9.0,4.8,40139,22227,2.2,2.9,-,**,850,163,44839,28542,52.5,11.0,40690,22256,41.3,12.0,38229,4741,11.2,8.4,177669,137869,47.5,11.0,76071,63106,34.2,9.8,43024,36493,13.3,7.5,117266,28813,22.2,(X),(X),(X),17.7,(X),(X),(X),27.3,(X),(X),(X)
