state00,county00,tract00,geoid00,pop00,hu00,part00,area00,arealand00,state10,county10,tract10,geoid10,pop10,hu10,part10,area10,arealand10,areaapt,arealandpt,areapct00pt,arealandpct00pt,areapct10pt,arealandpct10pt,pop10pt,poppct00,poppct10,hu10pt,hupct00,hupct10
48,029,180601,48029180601,7412,3038,P,4728704,4728704,48,029,180604,48029180604,5892,2504,P,3805654,3805654,3787513,3787513,80.10,80.10,99.52,99.52,5466,73.75,92.77,2270,74.72,90.65
48,029,180602,48029180602,3155,1380,W,1467529,1467529,48,029,180602,48029180602,3155,1380,W,1467529,1467529,1467529,1467529,100.00,100.00,100.00,100.00,3155,100.00,100.00,1380,100.00,100.00
48,029,180701,48029180701,3982,2169,W,2921661,2912175,48,029,180701,48029180701,3982,2169,W,2921661,2912175,2921661,2912175,100.00,100.00,100.00,100.00,3982,100.00,100.00,2169,100.00,100.00
48,029,180702,48029180702,6576,3362,W,3300978,3300978,48,029,180702,48029180702,6576,3362,W,3300978,3300978,3300978,3300978,100.00,100.00,100.00,100.00,6576,100.00,100.00,3362,100.00,100.00
48,029,180800,48029180800,2941,1630,P,1638020,1637536,48,029,180604,48029180604,5892,2504,P,3805654,3805654,18141,18141,1.11,1.11,0.48,0.48,426,14.48,7.23,234,14.36,9.35
48,029,180800,48029180800,2941,1630,P,1638020,1637536,48,029,180800,48029180800,2515,1396,P,1762820,1762336,1619879,1619395,98.89,98.89,91.89,91.89,2515,85.52,100.00,1396,85.64,100.00
48,029,180901,48029180901,5181,2102,P,2851628,2849946,48,029,180800,48029180800,2515,1396,P,1762820,1762336,35135,35135,1.23,1.23,1.99,1.99,0,0.00,0.00,0,0.00,0.00
48,029,180901,48029180901,5181,2102,P,2851628,2849946,48,029,180901,48029180901,5181,2102,W,2798817,2797135,2798817,2797135,98.15,98.15,100.00,100.00,5181,100.00,100.00,2102,100.00,100.00
48,029,180901,48029180901,5181,2102,P,2851628,2849946,48,029,181001,48029181001,3272,1271,P,2568757,2514086,17676,17676,0.62,0.62,0.69,0.70,0,0.00,0.00,0,0.00,0.00
48,029,180902,48029180902,7968,2759,P,3003014,3003014,48,029,180902,48029180902,7968,2759,P,2987053,2987053,2985562,2985562,99.42,99.42,99.95,99.95,7968,100.00,100.00,2759,100.00,100.00
48,029,180902,48029180902,7968,2759,P,3003014,3003014,48,029,181001,48029181001,3272,1271,P,2568757,2514086,17452,17452,0.58,0.58,0.68,0.69,0,0.00,0.00,0,0.00,0.00
48,029,181001,48029181001,3272,1271,W,2527199,2472528,48,029,181001,48029181001,3272,1271,P,2568757,2514086,2527199,2472528,100.00,100.00,98.38,98.35,3272,100.00,100.00,1271,100.00,100.00
48,029,181003,48029181003,6296,3237,P,1722412,1721363,48,029,181003,48029181003,6296,3237,P,1698213,1697164,1697899,1696850,98.58,98.58,99.98,99.98,6296,100.00,100.00,3237,100.00,100.00
48,029,181003,48029181003,6296,3237,P,1722412,1721363,48,029,181100,48029181100,5665,2665,P,3538363,3426697,24513,24513,1.42,1.42,0.69,0.72,0,0.00,0.00,0,0.00,0.00
48,029,181004,48029181004,4813,3144,P,1848512,1836330,48,029,181003,48029181003,6296,3237,P,1698213,1697164,314,314,0.02,0.02,0.02,0.02,0,0.00,0.00,0,0.00,0.00
48,029,181004,48029181004,4813,3144,P,1848512,1836330,48,029,181004,48029181004,4813,3144,W,1815027,1802845,1815027,1802845,98.19,98.18,100.00,100.00,4813,100.00,100.00,3144,100.00,100.00
48,029,181004,48029181004,4813,3144,P,1848512,1836330,48,029,181100,48029181100,5665,2665,P,3538363,3426697,33171,33171,1.79,1.81,0.94,0.97,0,0.00,0.00,0,0.00,0.00
48,029,181005,48029181005,3799,2236,P,1202586,1202586,48,029,180800,48029180800,2515,1396,P,1762820,1762336,107806,107806,8.96,8.96,6.12,6.12,0,0.00,0.00,0,0.00,0.00
48,029,181005,48029181005,3799,2236,P,1202586,1202586,48,029,181001,48029181001,3272,1271,P,2568757,2514086,6430,6430,0.53,0.53,0.25,0.26,0,0.00,0.00,0,0.00,0.00
48,029,181005,48029181005,3799,2236,P,1202586,1202586,48,029,181005,48029181005,3799,2236,W,1088350,1088350,1088350,1088350,90.50,90.50,100.00,100.00,3799,100.00,100.00,2236,100.00,100.00
48,029,181100,48029181100,5665,2665,W,3480679,3369013,48,029,181100,48029181100,5665,2665,P,3538363,3426697,3480679,3369013,100.00,100.00,98.37,98.32,5665,100.00,100.00,2665,100.00,100.00
48,029,181200,48029181200,4803,2210,W,3786128,3786128,48,029,181200,48029181200,4803,2210,W,3786128,3786128,3786128,3786128,100.00,100.00,100.00,100.00,4803,100.00,100.00,2210,100.00,100.00
48,029,181301,48029181301,4191,2373,W,1437240,1434173,48,029,181301,48029181301,4191,2373,W,1437240,1434173,1437240,1434173,100.00,100.00,100.00,100.00,4191,100.00,100.00,2373,100.00,100.00
48,029,181302,48029181302,6188,3451,W,2494136,2493584,48,029,181302,48029181302,6188,3451,P,2541403,2540851,2494136,2493584,100.00,100.00,98.14,98.14,6188,100.00,100.00,3451,100.00,100.00
48,029,181303,48029181303,3565,1567,P,2137412,2118448,48,029,181302,48029181302,6188,3451,P,2541403,2540851,47267,47267,2.21,2.23,1.86,1.86,0,0.00,0.00,0,0.00,0.00
48,029,181303,48029181303,3565,1567,P,2137412,2118448,48,029,181303,48029181303,3565,1567,W,2090145,2071181,2090145,2071181,97.79,97.77,100.00,100.00,3565,100.00,100.00,1567,100.00,100.00
48,029,181401,48029181401,10185,6053,P,3720043,3720043,48,029,181403,48029181403,5635,3227,W,1063458,1063458,1063458,1063458,28.59,28.59,100.00,100.00,5635,55.33,100.00,3227,53.31,100.00
48,029,181401,48029181401,10185,6053,P,3720043,3720043,48,029,181404,48029181404,4550,2826,W,2656585,2656585,2656585,2656585,71.41,71.41,100.00,100.00,4550,44.67,100.00,2826,46.69,100.00
48,029,181402,48029181402,1995,1281,W,3648684,3648684,48,029,181402,48029181402,1995,1281,W,3648684,3648684,3648684,3648684,100.00,100.00,100.00,100.00,1995,100.00,100.00,1281,100.00,100.00
48,029,181503,48029181503,6201,3251,W,2222201,2222201,48,029,181503,48029181503,6201,3251,W,2222201,2222201,2222201,2222201,100.00,100.00,100.00,100.00,6201,100.00,100.00,3251,100.00,100.00
48,029,181504,48029181504,5796,3512,W,1650440,1649875,48,029,181504,48029181504,5796,3512,W,1650440,1649875,1650440,1649875,100.00,100.00,100.00,100.00,5796,100.00,100.00,3512,100.00,100.00
48,029,181505,48029181505,4341,1795,W,2190817,2190817,48,029,181505,48029181505,4341,1795,W,2190817,2190817,2190817,2190817,100.00,100.00,100.00,100.00,4341,100.00,100.00,1795,100.00,100.00
48,029,181506,48029181506,4135,1937,W,2414956,2414956,48,029,181506,48029181506,4135,1937,W,2414956,2414956,2414956,2414956,100.00,100.00,100.00,100.00,4135,100.00,100.00,1937,100.00,100.00
48,029,181601,48029181601,3082,1260,W,2588323,2588323,48,029,181601,48029181601,3082,1260,W,2588323,2588323,2588323,2588323,100.00,100.00,100.00,100.00,3082,100.00,100.00,1260,100.00,100.00
48,029,181602,48029181602,5575,2094,W,3727359,3727359,48,029,181602,48029181602,5575,2094,W,3727359,3727359,3727359,3727359,100.00,100.00,100.00,100.00,5575,100.00,100.00,2094,100.00,100.00
48,029,181701,48029181701,27490,8988,P,28882350,28789960,48,029,181721,48029181721,3508,1112,P,1861677,1861048,32,32,0.00,0.00,0.00,0.00,0,0.00,0.00,0,0.00,0.00
48,029,181701,48029181701,27490,8988,P,28882350,28789960,48,029,181724,48029181724,4267,1397,W,7143021,7116880,7143021,7116880,24.73,24.72,100.00,100.00,4267,15.52,100.00,1397,15.54,100.00
48,029,181701,48029181701,27490,8988,P,28882350,28789960,48,029,181726,48029181726,9610,3073,W,6766414,6757083,6766414,6757083,23.43,23.47,100.00,100.00,9610,34.96,100.00,3073,34.19,100.00
48,029,181701,48029181701,27490,8988,P,28882350,28789960,48,029,181728,48029181728,10170,3247,W,6229677,6220494,6229677,6220494,21.57,21.61,100.00,100.00,10170,37.00,100.00,3247,36.13,100.00
48,029,181701,48029181701,27490,8988,P,28882350,28789960,48,029,181729,48029181729,3443,1271,W,8743206,8695471,8743206,8695471,30.27,30.20,100.00,100.00,3443,12.52,100.00,1271,14.14,100.00
48,029,181703,48029181703,6952,2780,W,3833295,3830762,48,029,181703,48029181703,6952,2780,W,3833295,3830762,3833295,3830762,100.00,100.00,100.00,100.00,6952,100.00,100.00,2780,100.00,100.00
48,029,181704,48029181704,5523,1943,W,5777556,5765493,48,029,181704,48029181704,5523,1943,W,5777556,5765493,5777556,5765493,100.00,100.00,100.00,100.00,5523,100.00,100.00,1943,100.00,100.00
48,029,181705,48029181705,4882,2321,W,4490891,4490891,48,029,181705,48029181705,4882,2321,W,4490891,4490891,4490891,4490891,100.00,100.00,100.00,100.00,4882,100.00,100.00,2321,100.00,100.00
48,029,181706,48029181706,8579,3515,P,5945439,5943932,48,029,181725,48029181725,5411,2434,W,3123843,3122336,3123843,3122336,52.54,52.53,100.00,100.00,5411,63.07,100.00,2434,69.25,100.00
48,029,181706,48029181706,8579,3515,P,5945439,5943932,48,029,181727,48029181727,3168,1081,W,2821596,2821596,2821596,2821596,47.46,47.47,100.00,100.00,3168,36.93,100.00,1081,30.75,100.00
48,029,181711,48029181711,7741,2711,W,3744212,3743736,48,029,181711,48029181711,7741,2711,W,3744212,3743736,3744212,3743736,100.00,100.00,100.00,100.00,7741,100.00,100.00,2711,100.00,100.00
48,029,181712,48029181712,3821,1349,W,1678136,1678136,48,029,181712,48029181712,3821,1349,W,1678136,1678136,1678136,1678136,100.00,100.00,100.00,100.00,3821,100.00,100.00,1349,100.00,100.00
48,029,181713,48029181713,7319,2648,W,4185994,4184825,48,029,181713,48029181713,7319,2648,W,4185994,4184825,4185994,4184825,100.00,100.00,100.00,100.00,7319,100.00,100.00,2648,100.00,100.00
48,029,181714,48029181714,11190,3994,P,4263151,4263151,48,029,181730,48029181730,3987,1490,W,1538974,1538974,1538974,1538974,36.10,36.10,100.00,100.00,3987,35.63,100.00,1490,37.31,100.00
48,029,181714,48029181714,11190,3994,P,4263151,4263151,48,029,181731,48029181731,7203,2504,W,2724177,2724177,2724177,2724177,63.90,63.90,100.00,100.00,7203,64.37,100.00,2504,62.69,100.00
48,029,181715,48029181715,6379,2150,W,1932123,1932123,48,029,181715,48029181715,6379,2150,W,1932123,1932123,1932123,1932123,100.00,100.00,100.00,100.00,6379,100.00,100.00,2150,100.00,100.00
48,029,181716,48029181716,7342,2674,W,3892843,3891200,48,029,181716,48029181716,7342,2674,W,3892843,3891200,3892843,3891200,100.00,100.00,100.00,100.00,7342,100.00,100.00,2674,100.00,100.00
48,029,181717,48029181717,9132,3078,P,3147056,3147056,48,029,181718,48029181718,5208,1883,P,2484693,2483776,355,355,0.01,0.01,0.01,0.01,1,0.01,0.02,1,0.03,0.05
48,029,181717,48029181717,9132,3078,P,3147056,3147056,48,029,181722,48029181722,4540,1548,W,1707265,1707265,1707265,1707265,54.25,54.25,100.00,100.00,4540,49.72,100.00,1548,50.29,100.00
48,029,181717,48029181717,9132,3078,P,3147056,3147056,48,029,181723,48029181723,4591,1529,W,1439436,1439436,1439436,1439436,45.74,45.74,100.00,100.00,4591,50.27,100.00,1529,49.68,100.00
48,029,181718,48029181718,5207,1882,W,2484338,2483421,48,029,181718,48029181718,5208,1883,P,2484693,2483776,2484338,2483421,100.00,100.00,99.99,99.99,5207,100.00,99.98,1882,100.00,99.95
48,029,181719,48029181719,7928,2581,P,3839140,3834189,48,029,181720,48029181720,4420,1469,W,1977495,1973173,1977495,1973173,51.51,51.46,100.00,100.00,4420,55.75,100.00,1469,56.92,100.00
48,029,181719,48029181719,7928,2581,P,3839140,3834189,48,029,181721,48029181721,3508,1112,P,1861677,1861048,1861645,1861016,48.49,48.54,100.00,100.00,3508,44.25,100.00,1112,43.08,100.00
48,029,181801,48029181801,9420,5041,P,6890462,6881295,48,029,181813,48029181813,6011,3092,P,3232582,3231743,3214148,3213309,46.65,46.70,99.43,99.43,6011,63.81,100.00,3092,61.34,100.00
48,029,181801,48029181801,9420,5041,P,6890462,6881295,48,029,181814,48029181814,3409,1949,W,3676314,3667986,3676314,3667986,53.35,53.30,100.00,100.00,3409,36.19,100.00,1949,38.66,100.00
48,029,181803,48029181803,7726,3745,P,5118502,5118502,48,029,181817,48029181817,3025,1494,W,2088688,2088688,2088688,2088688,40.81,40.81,100.00,100.00,3025,39.15,100.00,1494,39.89,100.00
48,029,181803,48029181803,7726,3745,P,5118502,5118502,48,029,181818,48029181818,4701,2251,W,3029814,3029814,3029814,3029814,59.19,59.19,100.00,100.00,4701,60.85,100.00,2251,60.11,100.00
48,029,181806,48029181806,12382,3908,P,10889741,10861639,48,029,181819,48029181819,5180,2255,P,3700055,3689465,3697041,3686451,33.95,33.94,99.92,99.92,5180,41.83,100.00,2255,57.70,100.00
48,029,181806,48029181806,12382,3908,P,10889741,10861639,48,029,181820,48029181820,7202,1653,W,7192700,7175188,7192700,7175188,66.05,66.06,100.00,100.00,7202,58.17,100.00,1653,42.30,100.00
48,029,181807,48029181807,7210,2997,P,5680336,5663384,48,029,181813,48029181813,6011,3092,P,3232582,3231743,18434,18434,0.32,0.33,0.57,0.57,0,0.00,0.00,0,0.00,0.00
48,029,181807,48029181807,7210,2997,P,5680336,5663384,48,029,181815,48029181815,2973,1423,W,3168263,3162585,3168263,3162585,55.78,55.84,100.00,100.00,2973,41.23,100.00,1423,47.48,100.00
48,029,181807,48029181807,7210,2997,P,5680336,5663384,48,029,181816,48029181816,4237,1574,W,2490625,2479351,2490625,2479351,43.85,43.78,100.00,100.00,4237,58.77,100.00,1574,52.52,100.00
48,029,181807,48029181807,7210,2997,P,5680336,5663384,48,029,181819,48029181819,5180,2255,P,3700055,3689465,3014,3014,0.05,0.05,0.08,0.08,0,0.00,0.00,0,0.00,0.00
48,029,181808,48029181808,1478,695,W,3805150,3798429,48,029,181808,48029181808,1478,695,W,3805150,3798429,3805150,3798429,100.00,100.00,100.00,100.00,1478,100.00,100.00,695,100.00,100.00
48,029,181809,48029181809,6364,2545,P,2421914,2356593,48,029,181809,48029181809,6362,2544,W,2419946,2354625,2419946,2354625,99.92,99.92,100.00,100.00,6362,99.97,100.00,2544,99.96,100.00
48,029,181809,48029181809,6364,2545,P,2421914,2356593,48,029,181821,48029181821,3525,1507,P,1250105,1250105,269,269,0.01,0.01,0.02,0.02,2,0.03,0.06,1,0.04,0.07
48,029,181809,48029181809,6364,2545,P,2421914,2356593,48,029,181826,48029181826,6043,2071,P,2910555,2903118,1699,1699,0.07,0.07,0.06,0.06,0,0.00,0.00,0,0.00,0.00
48,029,181810,48029181810,8440,3577,P,5021398,5018360,48,029,181811,48029181811,4034,1559,P,3789916,3783277,2266,2266,0.05,0.05,0.06,0.06,0,0.00,0.00,0,0.00,0.00
48,029,181810,48029181810,8440,3577,P,5021398,5018360,48,029,181821,48029181821,3525,1507,P,1250105,1250105,1249836,1249836,24.89,24.91,99.98,99.98,3523,41.74,99.94,1506,42.10,99.93
48,029,181810,48029181810,8440,3577,P,5021398,5018360,48,029,181822,48029181822,4917,2071,W,3769296,3766258,3769296,3766258,75.06,75.05,100.00,100.00,4917,58.26,100.00,2071,57.90,100.00
48,029,181811,48029181811,4034,1559,W,3787650,3781011,48,029,181811,48029181811,4034,1559,P,3789916,3783277,3787650,3781011,100.00,100.00,99.94,99.94,4034,100.00,100.00,1559,100.00,100.00
48,029,181812,48029181812,16640,6196,P,10593285,10572706,48,029,181823,48029181823,2495,964,W,2032670,2030393,2032670,2030393,19.19,19.20,100.00,100.00,2495,14.99,100.00,964,15.56,100.00
48,029,181812,48029181812,16640,6196,P,10593285,10572706,48,029,181824,48029181824,5060,1897,W,2666151,2664033,2666151,2664033,25.17,25.20,100.00,100.00,5060,30.41,100.00,1897,30.62,100.00
48,029,181812,48029181812,16640,6196,P,10593285,10572706,48,029,181825,48029181825,3042,1264,W,2985608,2976861,2985608,2976861,28.18,28.16,100.00,100.00,3042,18.28,100.00,1264,20.40,100.00
48,029,181812,48029181812,16640,6196,P,10593285,10572706,48,029,181826,48029181826,6043,2071,P,2910555,2903118,2908856,2901419,27.46,27.44,99.94,99.94,6043,36.32,100.00,2071,33.42,100.00
48,029,181900,48029181900,9451,4079,P,36159982,36113765,48,029,181901,48029181901,3452,1945,W,7934382,7900093,7934382,7900093,21.94,21.88,100.00,100.00,3452,36.53,100.00,1945,47.68,100.00
48,029,181900,48029181900,9451,4079,P,36159982,36113765,48,029,181902,48029181902,5999,2134,W,28225600,28213672,28225600,28213672,78.06,78.12,100.00,100.00,5999,63.47,100.00,2134,52.32,100.00
48,029,182000,48029182000,16742,6152,P,38286995,38240161,48,029,182001,48029182001,4818,1720,W,4387745,4381999,4387745,4381999,11.46,11.46,100.00,100.00,4818,28.78,100.00,1720,27.96,100.00
48,029,182000,48029182000,16742,6152,P,38286995,38240161,48,029,182002,48029182002,8670,3048,W,26076288,26041536,26076288,26041536,68.11,68.10,100.00,100.00,8670,51.79,100.00,3048,49.54,100.00
48,029,182000,48029182000,16742,6152,P,38286995,38240161,48,029,182003,48029182003,3254,1384,W,7822962,7816626,7822962,7816626,20.43,20.44,100.00,100.00,3254,19.44,100.00,1384,22.50,100.00
48,029,182101,48029182101,6601,2580,W,25199803,25130458,48,029,182101,48029182101,6601,2580,W,25199803,25130458,25199803,25130458,100.00,100.00,100.00,100.00,6601,100.00,100.00,2580,100.00,100.00
48,029,182102,48029182102,6641,2383,W,21557095,21506721,48,029,182102,48029182102,6641,2383,W,21557095,21506721,21557095,21506721,100.00,100.00,100.00,100.00,6641,100.00,100.00,2383,100.00,100.00
48,029,182103,48029182103,2238,874,W,141465294,141033024,48,029,182103,48029182103,2238,874,W,141465294,141033024,141465294,141033024,100.00,100.00,100.00,100.00,2238,100.00,100.00,874,100.00,100.00
48,029,182104,48029182104,7511,2561,P,105684657,105544840,48,029,182105,48029182105,2200,727,W,37414261,37312506,37414261,37312506,35.40,35.35,100.00,100.00,2200,29.29,100.00,727,28.39,100.00
48,029,182104,48029182104,7511,2561,P,105684657,105544840,48,029,182106,48029182106,5286,1824,W,28721244,28684962,28721244,28684962,27.18,27.18,100.00,100.00,5286,70.38,100.00,1824,71.22,100.00
48,029,182104,48029182104,7511,2561,P,105684657,105544840,48,029,980005,48029980005,25,10,W,39549152,39547372,39549152,39547372,37.42,37.47,100.00,100.00,25,0.33,100.00,10,0.39,100.00
48,029,190100,48029190100,3755,1689,W,1586743,1586743,48,029,190100,48029190100,3755,1689,P,1650095,1650095,1586743,1586743,100.00,100.00,96.16,96.16,3755,100.00,100.00,1689,100.00,100.00
48,029,190200,48029190200,4375,2388,W,2242044,2242044,48,029,190200,48029190200,4375,2388,W,2242044,2242044,2242044,2242044,100.00,100.00,100.00,100.00,4375,100.00,100.00,2388,100.00,100.00
48,029,190300,48029190300,757,71,W,2700090,2684885,48,029,192000,48029192000,5244,2712,P,5112499,5085416,2700090,2684885,100.00,100.00,52.81,52.80,757,100.00,14.44,71,100.00,2.62
48,029,190400,48029190400,4021,1329,W,2085461,2085461,48,029,190400,48029190400,4021,1329,W,2085461,2085461,2085461,2085461,100.00,100.00,100.00,100.00,4021,100.00,100.00,1329,100.00,100.00
48,029,190501,48029190501,2878,1155,W,1136696,1109557,48,029,190501,48029190501,2878,1155,W,1136696,1109557,1136696,1109557,100.00,100.00,100.00,100.00,2878,100.00,100.00,1155,100.00,100.00
48,029,190502,48029190502,6340,3000,P,2416582,2416582,48,029,190503,48029190503,3459,1720,W,1250964,1250964,1250964,1250964,51.77,51.77,100.00,100.00,3459,54.56,100.00,1720,57.33,100.00
48,029,190502,48029190502,6340,3000,P,2416582,2416582,48,029,190504,48029190504,2881,1280,W,1165618,1165618,1165618,1165618,48.23,48.23,100.00,100.00,2881,45.44,100.00,1280,42.67,100.00
48,029,190601,48029190601,3768,1313,W,1152378,1152378,48,029,190601,48029190601,3768,1313,W,1152378,1152378,1152378,1152378,100.00,100.00,100.00,100.00,3768,100.00,100.00,1313,100.00,100.00
48,029,190602,48029190602,7384,2460,P,2914266,2860143,48,029,190603,48029190603,2946,1030,W,1286094,1286094,1286094,1286094,44.13,44.97,100.00,100.00,2946,39.90,100.00,1030,41.87,100.00
48,029,190602,48029190602,7384,2460,P,2914266,2860143,48,029,190604,48029190604,4438,1430,P,1628402,1574279,1628172,1574049,55.87,55.03,99.99,99.99,4438,60.10,100.00,1430,58.13,100.00
48,029,190700,48029190700,3064,1525,P,1463992,1463992,48,029,190700,48029190700,3060,1523,W,1461121,1461121,1461121,1461121,99.80,99.80,100.00,100.00,3060,99.87,100.00,1523,99.87,100.00
48,029,190700,48029190700,3064,1525,P,1463992,1463992,48,029,190800,48029190800,2237,1096,P,1606054,1606054,2871,2871,0.20,0.20,0.18,0.18,4,0.13,0.18,2,0.13,0.18
48,029,190800,48029190800,2234,1096,P,1628398,1628398,48,029,190800,48029190800,2237,1096,P,1606054,1606054,1603183,1603183,98.45,98.45,99.82,99.82,2233,99.96,99.82,1094,99.82,99.82
48,029,190800,48029190800,2234,1096,P,1628398,1628398,48,029,190902,48029190902,3783,1644,P,4837665,4834511,21479,21479,1.32,1.32,0.44,0.44,1,0.04,0.03,2,0.18,0.12
48,029,190800,48029190800,2234,1096,P,1628398,1628398,48,029,192000,48029192000,5244,2712,P,5112499,5085416,3736,3736,0.23,0.23,0.07,0.07,0,0.00,0.00,0,0.00,0.00
48,029,190901,48029190901,5322,2562,W,4458972,4458972,48,029,190901,48029190901,5322,2562,W,4458972,4458972,4458972,4458972,100.00,100.00,100.00,100.00,5322,100.00,100.00,2562,100.00,100.00
48,029,190902,48029190902,3782,1642,P,4803092,4799938,48,029,120300,48029120300,7031,3367,P,4769708,4769154,5539,5539,0.12,0.12,0.12,0.12,0,0.00,0.00,0,0.00,0.00
